Experiment;1;t;x;y;2;t;x;y;3;t;x;y;
;;;;;;;;;;1509.333333;0.127632648;0.059333486;
;;;;;;;;;;1510.4;0.127287045;0.059132585;
;;;;;;;;;;1511.466667;0.127444296;0.05917124;
;;;;;;;;;;1512.533333;0.127414277;0.059273346;
;;;;;;;;;;1513.6;0.127300739;0.059210855;
;;;;;;;;;;1514.666667;0.127665142;0.059317443;
;;;;;;;;;;1515.733333;0.12746304;0.05943897;
;;;;;;;;;;1516.8;0.127301702;0.059397287;
;;;;;;;;;;1517.866667;0.127082519;0.059265518;
;;;;;;;;;;1518.933333;0.12800747;0.059644509;
;;;;;;;;;;1520;0.127589428;0.059494135;
;;;;;;;;;;1521.066667;0.127766625;0.059597881;
;;;;;;;;;;1522.133333;0.127779529;0.059538146;
;;;;;;;;;;1523.2;0.12714197;0.059274077;
;;;;;;;;;;1524.266667;0.127584701;0.059443469;
;;;;;;;;;;1525.333333;0.127806005;0.059577852;
;;;;;;;;;;1526.4;0.127660157;0.059521925;
;;;;;;;;;;1527.466667;0.127389684;0.059394867;
;;;;;;;;;;1528.533333;0.127294735;0.05934259;
;;;;;;;;;;1529.6;0.127255521;0.059300968;
;;;;;;;;;;1530.666667;0.127156505;0.059216874;
;;;;;;;;;;1531.733333;0.127165085;0.059159325;
;;;;;;;;;;1532.8;0.127421828;0.059270418;
;;;;;;;;;;1533.866667;0.127188646;0.059154474;
;;;;;;;;;;1534.933333;0.127608575;0.05934154;
;;;;;;;;;;1536;0.127448495;0.059291061;
;;;;;;;;;;1537.066667;0.127551557;0.059320677;
;;;;;;;;;;1538.133333;0.127299731;0.059172141;
;;;;;;;;;;1539.2;0.127231162;0.059150195;
;;;;;;;;;;1540.266667;0.127547876;0.059202425;
;;;;;;;;;;1541.333333;0.127782143;0.059294537;
;;;;;;;;;;1542.4;0.12788034;0.05934143;
;;;;;;;;;;1543.466667;0.127368227;0.059251454;
;;;;;;;;;;1544.533333;0.127175535;0.059193917;
;;;;;;;;;;1545.6;0.127578556;0.059337118;
;;;;;;;;;;1546.666667;0.127423614;0.059247266;
;;;;;;;;;;1547.733333;0.127030803;0.059156586;
;;;;;;;;;;1548.8;0.127722688;0.059593884;
;;;;;;;;;;1549.866667;0.127629722;0.059611251;
;;;;;;;;;;1550.933333;0.127861163;0.059638128;
;;;;;;;;;;1552;0.127556584;0.059556305;
;;;;;;;;;;1553.066667;0.127402812;0.059506068;
;;;;;;;;;;1554.133333;0.127552738;0.059644545;
;;;;;;;;;;1555.2;0.127681562;0.059757626;
;;;;;;;;;;1556.266667;0.128332029;0.060083076;
;;;;;;;;;;1557.333333;0.128007269;0.060013684;
;;;;;;;;;;1558.4;0.127723398;0.059892388;
;;;;;;;;;;1559.466667;0.127576239;0.059861899;
;;;;;;;;;;1560.533333;0.12788941;0.060088134;
;;;;;;;;;;1561.6;0.127529944;0.05994593;
;;;;;;;;;;1562.666667;0.127647803;0.06003974;
;;;;;;;;;;1563.733333;0.127457901;0.059983841;
;;;;;;;;;;1564.8;0.127451443;0.059995248;
;;;;;;;;;;1565.866667;0.127450596;0.059999362;
;;;;;;;;;;1566.933333;0.127797104;0.060166029;
;;;;;;;;;;1568;0.128050485;0.060329896;
;;;;;;;;;;1569.066667;0.127670189;0.060191846;
;;;;;;;;;;1570.133333;0.127560336;0.060206475;
;;;;;;;;;;1571.2;0.12779981;0.060407578;
;;;;;;;;;;1572.266667;0.127392129;0.060132489;
;;;;;;;;;;1573.333333;0.127536772;0.059937984;
;;;;;;;;;;1574.4;0.127627816;0.059922145;
;;;;;;;;;;1575.466667;0.127675731;0.059974846;
;;;;;;;;;;1576.533333;0.12773242;0.05997877;
;;;;;;;;;;1577.6;0.127551865;0.059855372;
;;;;;;;;;;1578.666667;0.127044992;0.05964832;
;;;;;;;;;;1579.733333;0.127277148;0.059789846;
;;;;;;;;;;1580.8;0.127345073;0.059806439;
;;;;;;;;;;1581.866667;0.127205251;0.059809539;
;;;;;;;;;;1582.933333;0.127693736;0.060003752;
;;;;;;;;;;1584;0.128023312;0.060175994;
;;;;;;;;;;1585.066667;0.127721674;0.060058094;
;;;;;;;;;;1586.133333;0.127672559;0.060022025;
;;;;;;;;;;1587.2;0.127839161;0.060041735;
;;;;;;;;;;1588.266667;0.127797173;0.060033119;
;;;;;;;;;;1589.333333;0.127711141;0.059982682;
;;;;;;;;;;1590.4;0.127644418;0.059985346;
;;;;;;;;;;1591.466667;0.127130614;0.059763711;
;;;;;;;;;;1592.533333;0.12751594;0.059971464;
;;;;;;;;;;1593.6;0.127778526;0.060115541;
;;;;;;;;;;1594.666667;0.12746905;0.060088529;
;;;;;;;;;;1595.733333;0.127253065;0.059980535;
;;;;;;;;;;1596.8;0.12762652;0.060050319;
;;;;;;;;;;1597.866667;0.127454452;0.06000973;
;;;;;;;;;;1598.933333;0.127535796;0.060053007;
;;;;;;;;;;1600;0.127473815;0.059992015;
;;;;;;;;;;1601.066667;0.127451203;0.05998607;
;;;;;;;;;;1602.133333;0.127340203;0.059939722;
;;;;;;;;;;1603.2;0.127664856;0.060056786;
;;;;;;;;;;1604.266667;0.127925929;0.060170372;
;;;;;;;;;;1605.333333;0.127843379;0.060142525;
;;;;;;;;;;1606.4;0.127517972;0.059999315;
;;;;;;;;;;1607.466667;0.12781476;0.060100011;
;;;;;;;;;;1608.533333;0.127769698;0.060063772;
;;;;;;;;;;1609.6;0.127789928;0.060111279;
;;;;;;;;;;1610.666667;0.127596339;0.059972772;
;;;;;;;;;;1611.733333;0.127567568;0.059980421;
;;;;;;;;;;1612.8;0.12725248;0.059784485;
;;;;;;;;;;1613.866667;0.127824281;0.060052798;
;;;;;;;;;;1614.933333;0.127237425;0.059780038;
;;;;;;;;;;1616;0.127472085;0.059794178;
;;;;;;;;;;1617.066667;0.127372753;0.059781866;
;;;;;;;;;;1618.133333;0.12738041;0.059799286;
;;;;;;;;;;1619.2;0.127811691;0.05999753;
;;;;;;;;;;1620.266667;0.127252458;0.059775132;
;;;;;;;;;;1621.333333;0.127245345;0.059811412;
;;;;;;;;;;1622.4;0.127159666;0.059856145;
;;;;;;;;;;1623.466667;0.127317357;0.059939302;
;;;;;;;;;;1624.533333;0.127790061;0.060182604;
;;;;;;;;;;1625.6;0.127596573;0.060146886;
;;;;;;;;;;1626.666667;0.127643091;0.060045285;
;;;;;;;;;;1627.733333;0.127674104;0.060090855;
;;;;;;;;;;1628.8;0.127923527;0.060177992;
;;;;;;;;;;1629.866667;0.127527136;0.060003332;
;;;;;;;;;;1630.933333;0.127481522;0.059937168;
;;;;;;;;;;1632;0.127621819;0.06005532;
;;;;;;;;;;1633.066667;0.127374211;0.0599421;
;;;;;;;;;;1634.133333;0.127433691;0.059953598;
;;;;;;;;;;1635.2;0.12753293;0.05997363;
;;;;;;;;;;1636.266667;0.127383455;0.059872178;
;;;;;;;;;;1637.333333;0.127364134;0.059944213;
;;;;;;;;;;1638.4;0.127567516;0.060077868;
;;;;;;;;;;1639.466667;0.127319517;0.059871082;
;;;;;;;;;;1640.533333;0.127370436;0.059851686;
;;;;;;;;;;1641.6;0.127493215;0.059980984;
;;;;;;;;;;1642.666667;0.127520565;0.059955226;
;;;;;;;;;;1643.733333;0.127550261;0.060000705;
;;;;;;;;;;1644.8;0.127646865;0.060003871;
;;;;;;;;;;1645.866667;0.127645124;0.060080956;
;;;;;;;;;;1646.933333;0.127557674;0.060003048;
;;;;;;;;;;1648;0.127600423;0.060020641;
;;;;;;;;;;1649.066667;0.127695487;0.060096511;
;;;;;;;;;;1650.133333;0.127565876;0.059994838;
;;;;;;;;;;1651.2;0.127788266;0.060159029;
;;;;;;;;;;1652.266667;0.127653071;0.06011084;
;;;;;;;;;;1653.333333;0.127408494;0.059981836;
;;;;;;;;;;1654.4;0.12748982;0.060068881;
;;;;;;;;;;1655.466667;0.127851033;0.060180812;
;;;;;;;;;;1656.533333;0.127467254;0.059996321;
;;;;;;;;;;1657.6;0.127078303;0.059886764;
;;;;;;;;;;1658.666667;0.127889844;0.060271713;
;;;;;;;;;;1659.733333;0.127683764;0.060149754;
;;;;;;;;;;1660.8;0.127275755;0.059981522;
;;;;;;;;;;1661.866667;0.12728821;0.059989502;
;;;;;;;;;;1662.933333;0.127656553;0.06014805;
;;;;;;;;;;1664;0.127171639;0.059943941;
;;;;;;;;;;1665.066667;0.127202696;0.059943609;
;;;;;;;;;;1666.133333;0.127603608;0.060038583;
;;;;;;;;;;1667.2;0.1275046;0.060075479;
;;;;;;;;;;1668.266667;0.127623286;0.060125624;
;;;;;;;;;;1669.333333;0.127543725;0.060096577;
;;;;;;;;;;1670.4;0.127453784;0.060026963;
;;;;;;;;;;1671.466667;0.127418836;0.060039853;
;;;;;;;;;;1672.533333;0.127449142;0.0600645;
;;;;;;;;;;1673.6;0.12739797;0.060060741;
;;;;;;;;;;1674.666667;0.127642254;0.060177814;
;;;;;;;;;;1675.733333;0.127655304;0.060170016;
;;;;;;;;;;1676.8;0.127458035;0.060110859;
;;;;;;;;;;1677.866667;0.127600075;0.060136313;
;;;;;;;;;;1678.933333;0.127627627;0.060210077;
;;;;;;;;;;1680;0.127458197;0.060120299;
;;;;;;;;;;1681.066667;0.127644253;0.06015443;
;;;;;;;;;;1682.133333;0.127690537;0.060160438;
;;;;;;;;;;1683.2;0.127629695;0.060165075;
;;;;;;;;;;1684.266667;0.127528213;0.060206577;
;;;;;;;;;;1685.333333;0.127713667;0.06025618;
;;;;;;;;;;1686.4;0.127490726;0.060129521;
;;;;;;;;;;1687.466667;0.127566869;0.060187058;
;;;;;;;;;;1688.533333;0.126969311;0.060271024;
;;;;;;;;;;1689.6;0.127353344;0.060390987;
;;;;;;;;;;1690.666667;0.127430716;0.060334051;
;;;;;;;;;;1691.733333;0.127642997;0.060397923;
;;;;;;;;;;1692.8;0.127728974;0.060189097;
;;;;;;;;;;1693.866667;0.127689538;0.060297682;
;;;;;;;;;;1694.933333;0.127869373;0.060304464;
;;;;;;;;;;1696;0.127905325;0.060318876;
;;;;;;;;;;1697.066667;0.127602709;0.060180635;
;;;;;;;;;;1698.133333;0.127345582;0.060106554;
;;;;;;;;;;1699.2;0.127646922;0.060287807;
;;;;;;;;;;1700.266667;0.127755934;0.060288275;
;;;;;;;;;;1701.333333;0.127763282;0.060324285;
;;;;;;;;;;1702.4;0.127705492;0.060277906;
;;;;;;;;;;1703.466667;0.127669755;0.060315583;
;;;;;;;;;;1704.533333;0.127773364;0.060360978;
;;;;;;;;;;1705.6;0.127847023;0.060341435;
;;;;;;;;;;1706.666667;0.127783726;0.060293911;
;;;;;;;;;;1707.733333;0.127772174;0.060327124;
;;;;;;;;;;1708.8;0.127673976;0.060283767;
;;;;;;;;;;1709.866667;0.1279041;0.060355951;
;;;;;;;;;;1710.933333;0.127879572;0.06033334;
;;;;;;;;;;1712;0.127739278;0.060244202;
;;;;;;;;;;1713.066667;0.127672252;0.06025449;
;;;;;;;;;;1714.133333;0.127653529;0.060218614;
;;;;;;;;;;1715.2;0.127660545;0.060270823;
;;;;;;;;;;1716.266667;0.127652609;0.060298573;
;;;;;;;;;;1717.333333;0.12760344;0.060267661;
;;;;;;;;;;1718.4;0.127664334;0.060343095;
;;;;;;;;;;1719.466667;0.127916804;0.060443267;
;;;;;;;;;;1720.533333;0.127817772;0.060353435;
;;;;;;;;;;1721.6;0.127566738;0.060272257;
;;;;;;;;;;1722.666667;0.127643069;0.06032169;
;;;;;;;;;;1723.733333;0.127635419;0.060309795;
;;;;;;;;;;1724.8;0.127675438;0.060366567;
;;;;;;;;;;1725.866667;0.127688972;0.06036164;
;;;;;;;;;;1726.933333;0.127674995;0.060359509;
;;;;;;;;;;1728;0.127783989;0.060338163;
;;;;;;;;;;1729.066667;0.127635928;0.060324852;
;;;;;;;;;;1730.133333;0.127627887;0.06040573;
;;;;;;;;;;1731.2;0.127507978;0.060278357;
;;;;;;;;;;1732.266667;0.127687855;0.060363081;
;;;;;;;;;;1733.333333;0.127703601;0.060401952;
;;;;;;;;;;1734.4;0.127865102;0.06048017;
;;;;;;;;;;1735.466667;0.127733283;0.060401612;
;;;;;;;;;;1736.533333;0.12756569;0.060282822;
;;;;;;;;;;1737.6;0.127786469;0.060409583;
;;;;;;;;;;1738.666667;0.127773425;0.060408931;
;;;;;;;;;;1739.733333;0.127826165;0.060461897;
;;;;;;;;;;1740.8;0.127800544;0.060459223;
;;;;;;;;;;1741.866667;0.127641683;0.060382737;
;;;;;;;;;;1742.933333;0.127452131;0.060369519;
;;;;;;;;;;1744;0.127359888;0.060326023;
;;;;;;;;;;1745.066667;0.127456158;0.060365142;
;;;;;;;;;;1746.133333;0.127553579;0.060406053;
;;;;;;;;;;1747.2;0.127539958;0.060401778;
;;;;;;;;;;1748.266667;0.127754983;0.060445053;
;;;;;;;;;;1749.333333;0.127924632;0.060480733;
;;;;;;;;;;1750.4;0.127753941;0.060476292;
;;;;;;;;;;1751.466667;0.127696501;0.060446302;
;;;;;;;;;;1752.533333;0.127820072;0.060472107;
;;;;;;;;;;1753.6;0.128086362;0.06061566;
;;;;;;;;;;1754.666667;0.127906502;0.060580866;
;;;;;;;;;;1755.733333;0.128076071;0.060716064;
;;;;;;;;;;1756.8;0.127963605;0.060643705;
;;;;;;;;;;1757.866667;0.12787022;0.060586227;
;;;;;;;;;;1758.933333;0.127962144;0.060633244;
;;;;;;;;;;1760;0.127664752;0.060456789;
;;;;;;;;;;1761.066667;0.127613274;0.060454233;
;;;;;;;;;;1762.133333;0.127594271;0.060398579;
;;;;;;;;;;1763.2;0.127742038;0.060494921;
;;;;;;;;;;1764.266667;0.127839977;0.060524737;
;;;;;;;;;;1765.333333;0.12761229;0.060492471;
;;;;;;;;;;1766.4;0.127792448;0.060533974;
;;;;;;;;;;1767.466667;0.127802443;0.060562979;
;;;;;;;;;;1768.533333;0.12751226;0.060404558;
;;;;;;;;;;1769.6;0.127468872;0.0603714;
;;;;;;;;;;1770.666667;0.12769233;0.060431122;
;;;;;;;;;;1771.733333;0.127459589;0.060332925;
;;;;;;;;;;1772.8;0.127491085;0.060349323;
;;;;;;;;;;1773.866667;0.127742537;0.06043253;
;;;;;;;;;;1774.933333;0.127618804;0.060387275;
;;;;;;;;;;;;;